,Unnamed: 0,EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,April,August,December,February,January,July,June,March,May,November,October,September,FullYearHoursWorked,FullName
2061,2061,2062,43,Yes,Travel_Rarely,Sales,5,3,Marketing,1,Female,3,Research Scientist,Single,45220,8,Y,15,8,1,7,3,4,1,3,1,3,2,3,3,157.53916666666666,158.4963888888889,157.34694444444443,141.28333333333333,133.86027777777778,167.485,157.48277777777778,157.60972222222222,149.60194444444446,126.15083333333334,150.17055555555555,143.53083333333333,3862.557777777777,Sandra Escobar
2062,2062,2063,32,No,Non-Travel,Research & Development,11,2,Other,1,Female,2,Research Scientist,Divorced,44870,1,Y,11,8,0,1,5,1,0,0,3,1,3,2,3,134.12166666666667,134.59944444444443,143.23361111111112,125.62444444444444,120.02222222222224,138.13194444444446,139.2697222222222,131.96527777777777,125.38083333333331,118.39083333333332,131.57916666666665,140.52027777777778,3645.839444444445,Tiffany Reyes
2063,2063,2064,56,No,Travel_Rarely,Research & Development,3,2,Other,1,Male,2,Healthcare Representative,Divorced,44490,4,Y,15,8,0,28,3,5,4,2,4,1,3,1,3,132.08027777777778,133.10833333333332,137.73638888888888,113.73,122.21277777777776,129.93416666666667,136.08833333333334,131.6436111111111,111.8,115.03,125.73388888888888,124.69888888888887,3577.796666666667,Patrick Stevens
2064,2064,2065,29,No,Travel_Rarely,Research & Development,26,1,Life Sciences,1,Male,1,Laboratory Technician,Married,22180,1,Y,24,8,1,10,1,10,0,8,2,4,3,3,4,142.04166666666666,159.38055555555556,155.17666666666668,150.4011111111111,128.48527777777778,167.03972222222222,146.8072222222222,149.07972222222222,128.63083333333333,135.0025,145.88083333333333,141.3986111111111,3814.324722222222,Mario White
2065,2065,2066,19,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Male,2,Laboratory Technician,Single,191970,1,Y,12,8,0,1,2,1,0,0,3,1,3,3,3,160.4152777777778,144.17333333333335,144.59861111111113,138.22416666666666,132.7575,145.72333333333333,159.73416666666668,145.66666666666666,133.16333333333333,129.3802777777778,153.94194444444446,137.19,3790.968611111111,Nicolas Forbes
2066,2066,2067,45,No,Travel_Rarely,Research & Development,22,3,Life Sciences,1,Female,2,Sales Representative,Married,132120,4,Y,13,8,0,7,4,3,0,2,1,3,2,3,3,183.53666666666663,176.65444444444444,185.90055555555557,175.3675,165.9775,166.28416666666666,182.80416666666667,158.15583333333333,167.66611111111112,150.42194444444445,168.5725,176.54416666666668,4124.885555555556,Jennifer Gonzalez
2067,2067,2068,37,No,Travel_Rarely,Research & Development,14,4,Life Sciences,1,Male,3,Research Scientist,Married,65770,1,Y,13,8,0,14,1,14,3,11,4,4,2,1,3,143.17277777777778,136.4911111111111,133.81583333333333,135.7975,100.28583333333331,135.99277777777775,133.82555555555555,122.22916666666669,122.06972222222224,114.3125,121.9225,137.46444444444444,3605.3797222222224,Michael Snyder
2068,2068,2069,20,No,Travel_Rarely,Research & Development,6,3,Medical,1,Male,5,Research Director,Single,83920,1,Y,17,8,0,2,5,2,1,2,1,3,2,3,3,147.95444444444445,133.21166666666667,140.2097222222222,127.35777777777778,120.70861111111113,146.82361111111112,135.0127777777778,141.77916666666667,134.71055555555554,120.37055555555555,120.70277777777778,141.18944444444443,3679.031111111112,Carlos Williams
2069,2069,2070,44,Yes,Travel_Rarely,Human Resources,6,2,Human Resources,1,Male,3,Sales Executive,Single,45580,1,Y,13,8,1,6,2,6,0,2,3,3,3,1,3,227.8730555555556,199.0911111111111,230.1269444444445,197.3386111111111,185.11694444444444,228.74166666666667,219.3925,211.0533333333333,208.73555555555555,189.4588888888889,220.09277777777777,217.04805555555555,4604.069444444445,Joshua Silva
2070,2070,2071,53,No,Travel_Rarely,Research & Development,6,4,Life Sciences,1,Male,1,Research Director,Divorced,40310,3,Y,12,8,1,26,3,7,4,7,4,3,3,2,3,118.42972222222222,107.83527777777778,127.11416666666666,103.56027777777778,102.51416666666668,113.00055555555556,114.96444444444444,118.63388888888888,114.17027777777778,101.59555555555556,107.32166666666669,119.66305555555556,3419.803055555556,Jeffery Alvarez
2071,2071,2072,29,No,Travel_Rarely,Research & Development,23,3,Medical,1,Male,1,Sales Executive,Married,79690,0,Y,14,8,0,6,3,5,1,3,2,4,2,3,3,186.47583333333333,170.03805555555556,195.7411111111111,161.56194444444444,159.5752777777778,168.02583333333334,187.4983333333333,157.88305555555556,178.04666666666668,151.6288888888889,188.78777777777776,168.29833333333332,4145.561111111111,Matthew Wheeler
2072,2072,2073,22,Yes,Travel_Frequently,Research & Development,22,4,Medical,1,Male,1,Sales Representative,Married,26540,0,Y,24,8,0,1,5,0,0,0,3,4,3,2,4,189.42027777777776,207.81972222222225,178.5975,198.1613888888889,187.8033333333333,218.4961111111111,206.78527777777776,187.09472222222223,188.1961111111111,167.1338888888889,168.3347222222222,206.77388888888888,4377.616944444443,Brian Martin
2073,2073,2074,46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Research Scientist,Married,165550,8,Y,14,8,2,28,4,26,15,9,3,1,3,3,3,115.26861111111111,113.37083333333334,126.69472222222224,120.75333333333332,107.3561111111111,111.85916666666668,115.24694444444444,128.71833333333333,104.05916666666668,102.52583333333334,120.48972222222224,114.775,3455.117777777777,Kenneth Edwards
2074,2074,2075,44,No,Non-Travel,Research & Development,20,3,Life Sciences,1,Male,1,Sales Representative,Single,45560,2,Y,13,8,0,6,4,0,0,0,4,3,3,3,3,132.18277777777777,124.18777777777778,117.49416666666669,110.78944444444444,107.57611111111112,136.56916666666666,121.68638888888889,121.9325,111.66472222222222,107.10277777777776,117.52833333333334,116.56722222222224,3500.2813888888886,Kevin Myers
2075,2075,2076,33,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,1,Manager,Married,60910,1,Y,15,8,0,5,6,5,1,4,2,3,3,1,3,171.4963888888889,165.71333333333334,156.39305555555555,145.93944444444443,150.61111111111111,172.26444444444445,174.3777777777778,156.0986111111111,159.06666666666666,139.74166666666667,164.39555555555555,164.83194444444445,3996.93,Lisa Huff
2076,2076,2077,41,Yes,Non-Travel,Research & Development,12,3,Life Sciences,1,Male,2,Sales Representative,Divorced,195660,6,Y,16,8,0,5,2,1,0,0,1,1,1,4,3,143.28305555555556,143.6836111111111,157.95138888888889,145.48777777777778,135.98527777777778,151.74972222222223,160.0377777777778,141.92111111111112,144.95222222222222,122.0363888888889,143.82444444444445,137.3877777777778,3805.300555555556,Xavier Bailey
2077,2077,2078,30,No,Travel_Rarely,Sales,20,3,Marketing,1,Male,3,Sales Executive,Divorced,48100,8,Y,18,8,0,8,3,4,0,3,3,1,3,2,3,149.25416666666666,133.87444444444444,158.83694444444444,140.795,120.35666666666668,157.14138888888888,164.49666666666667,135.73638888888888,150.5888888888889,135.0388888888889,142.41944444444445,148.6063888888889,3815.145277777777,Kyle Duncan
2078,2078,2079,40,No,Travel_Frequently,Sales,9,3,Medical,1,Male,1,Manufacturing Director,Married,45230,5,Y,16,8,1,5,5,0,0,0,2,2,3,4,3,147.10777777777778,142.08416666666668,148.01361111111112,128.91194444444443,130.10333333333332,142.03583333333333,150.4661111111111,135.11694444444444,136.61555555555557,113.3775,135.80055555555555,141.13055555555556,3729.763888888889,Daniel Turner
2079,2079,2080,50,No,Travel_Frequently,Research & Development,25,4,Life Sciences,1,Female,2,Healthcare Representative,Married,32020,2,Y,24,8,1,32,2,2,2,2,4,1,3,3,4,134.60444444444445,142.51416666666665,154.60666666666663,143.31722222222223,122.97583333333333,153.6288888888889,152.93055555555554,143.33805555555554,135.84444444444443,116.9,127.75055555555556,149.20833333333334,3757.6191666666673,Patricia Baker
2080,2080,2081,28,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Male,2,Research Scientist,Married,23510,1,Y,16,8,0,6,4,6,3,3,4,1,3,3,3,157.6511111111111,151.36638888888888,157.13861111111112,143.98055555555555,115.22972222222222,135.07083333333333,157.65833333333333,150.14666666666668,135.4688888888889,113.78027777777775,151.15944444444443,143.5525,3793.203333333333,Eric Hanson
2081,2081,2082,46,No,Travel_Rarely,Research & Development,8,4,Other,1,Male,3,Manager,Married,17020,5,Y,21,8,0,25,2,4,0,3,4,2,3,3,4,154.63861111111112,151.4286111111111,145.42555555555555,140.5288888888889,131.78666666666666,158.57972222222222,149.68194444444444,150.8336111111111,131.41111111111113,131.60361111111112,153.01222222222222,154.42138888888888,3835.3519444444446,Steven Murray
2082,2082,2083,35,No,Travel_Rarely,Sales,4,4,Marketing,1,Male,1,Laboratory Technician,Married,180410,3,Y,20,8,1,15,3,7,1,7,3,1,3,2,4,179.10555555555555,171.07555555555555,187.1988888888889,169.6327777777778,162.01222222222222,187.07611111111112,181.4438888888889,170.0125,168.26555555555555,152.41416666666666,179.40083333333334,170.23305555555555,4160.871111111111,Jacob Murray
2083,2083,2084,24,Yes,Travel_Rarely,Human Resources,28,4,Human Resources,1,Male,3,Manufacturing Director,Married,28860,1,Y,19,8,1,1,5,1,0,0,4,2,1,3,3,148.23833333333334,124.34388888888888,145.81916666666666,103.56916666666666,113.41305555555556,133.47444444444443,146.34027777777777,120.14222222222222,117.30166666666666,107.27833333333334,133.00583333333333,118.84833333333334,3595.7747222222224,Brandon Harrington
2084,2084,2085,33,No,Travel_Frequently,Research & Development,9,2,Medical,1,Female,1,Sales Executive,Married,20970,1,Y,14,8,2,10,5,10,0,1,2,3,2,2,3,108.10277777777776,119.87083333333334,125.95583333333332,109.34944444444444,105.73138888888889,119.05333333333331,118.92722222222224,111.70222222222222,116.61861111111112,88.71416666666667,101.22972222222222,125.50888888888888,3435.7644444444445,Sandra May
2085,2085,2086,36,No,Travel_Rarely,Research & Development,9,2,Medical,1,Male,2,Sales Executive,Divorced,119350,1,Y,11,8,3,7,6,7,1,7,3,3,3,4,3,147.01777777777778,119.74944444444444,111.62972222222224,120.65444444444444,127.545,133.56666666666666,132.34277777777777,139.08027777777778,124.01194444444444,105.0752777777778,140.42305555555555,123.73722222222224,3610.833611111111,Christian Hooper
2086,2086,2087,30,No,Travel_Rarely,Sales,29,3,Marketing,1,Male,1,Sales Executive,Divorced,25460,1,Y,14,8,1,10,2,10,8,9,3,3,2,3,3,124.85805555555557,119.7425,125.255,108.04222222222222,108.0475,126.0275,133.15694444444443,123.52416666666667,108.11916666666669,92.19555555555556,121.49333333333334,106.92388888888888,3484.3858333333337,Charles Jones
2087,2087,2088,44,No,Travel_Rarely,Research & Development,3,4,Medical,1,Male,2,Research Scientist,Single,25640,1,Y,12,8,3,20,3,20,13,17,4,4,3,1,3,167.9,152.48277777777778,145.7761111111111,151.88305555555556,144.0427777777778,169.33666666666667,168.60083333333333,151.88583333333332,150.79083333333332,138.88944444444445,157.6888888888889,161.3036111111111,3948.580833333333,Christopher Peters
2088,2088,2089,20,No,Travel_Rarely,Research & Development,18,4,Medical,1,Male,1,Human Resources,Single,84120,1,Y,13,8,0,2,2,2,2,2,3,4,3,2,3,130.9086111111111,131.3802777777778,139.0197222222222,125.83055555555556,119.3536111111111,133.5363888888889,139.20555555555555,133.83138888888888,126.56027777777776,101.61666666666667,126.53694444444444,133.2697222222222,3630.0497222222234,Brian Baker
2089,2089,2090,46,No,Travel_Rarely,Sales,9,1,Medical,1,Female,1,Sales Executive,Divorced,141180,2,Y,22,8,0,12,3,6,1,4,4,4,2,3,4,135.58583333333334,129.6927777777778,130.50027777777777,102.66666666666669,118.81722222222224,139.45944444444444,129.71,130.22694444444446,113.27722222222222,105.06555555555556,123.76083333333334,129.23916666666668,3578.0019444444447,Linda Nguyen
2090,2090,2091,42,No,Non-Travel,Research & Development,5,4,Medical,1,Male,5,Sales Executive,Married,170460,7,Y,11,8,0,10,3,4,0,3,4,1,4,2,3,162.32111111111112,155.22861111111112,164.7838888888889,152.2613888888889,136.0077777777778,164.96527777777777,159.08444444444444,157.61444444444444,143.07055555555556,133.61694444444444,158.44972222222222,151.7613888888889,3930.165555555556,John Griffin
2091,2091,2092,60,No,Travel_Rarely,Sales,2,2,Life Sciences,1,Male,2,Sales Executive,Divorced,25640,0,Y,14,8,1,12,3,11,1,9,2,4,3,3,3,162.05944444444444,179.75472222222223,192.04472222222225,171.4113888888889,162.49888888888887,190.3188888888889,180.2772222222222,182.5286111111111,162.56916666666666,145.16916666666663,162.06166666666667,171.12694444444443,4153.820833333333,Justin Lloyd
2092,2092,2093,32,No,Travel_Frequently,Sales,10,3,Life Sciences,1,Female,1,Sales Executive,Married,102660,1,Y,11,8,0,2,3,2,2,2,3,2,3,3,3,155.13472222222222,151.65527777777777,156.3986111111111,140.46,139.98277777777778,151.6225,147.4361111111111,144.76555555555555,132.18305555555554,122.76944444444445,152.3552777777778,150.71694444444444,3838.480277777778,Laura Moore
2093,2093,2094,32,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,Female,2,Research Scientist,Single,50700,4,Y,12,8,1,10,6,8,0,7,4,3,3,3,3,177.26916666666665,167.8388888888889,186.5361111111111,168.96083333333334,160.7386111111111,176.17888888888888,178.43777777777777,162.48,151.06,152.33583333333334,161.25527777777776,177.7927777777778,4114.884166666667,Chelsea Fry
2094,2094,2095,36,No,Travel_Rarely,Sales,3,2,Marketing,1,Male,4,Healthcare Representative,Divorced,178610,2,Y,18,8,0,17,2,7,7,7,3,1,3,2,3,168.23527777777778,161.88361111111112,159.46583333333334,144.40805555555556,144.90472222222223,175.43388888888887,168.99666666666667,151.35472222222222,160.0688888888889,119.2375,136.89805555555557,142.19972222222222,3928.0869444444447,Corey Russell
2095,2095,2096,33,No,Travel_Rarely,Sales,26,2,Marketing,1,Male,1,Research Scientist,Married,42300,0,Y,12,8,0,15,0,14,4,10,1,4,3,3,3,126.88444444444444,117.67694444444444,133.685,121.77555555555556,117.01611111111112,134.9788888888889,132.65027777777777,114.60555555555555,122.5886111111111,103.41277777777778,121.11166666666666,114.40527777777778,3556.7911111111107,Jason Wang
2096,2096,2097,40,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,2,Research Scientist,Divorced,37800,7,Y,12,8,0,7,2,5,1,3,2,2,4,1,3,141.45388888888888,149.215,152.91305555555556,141.50916666666666,139.2825,152.92944444444444,147.04583333333332,146.08833333333334,143.99027777777778,116.8472222222222,140.42,131.26055555555556,3799.9552777777776,Maureen Kennedy
2097,2097,2098,25,No,Travel_Rarely,Research & Development,6,2,Medical,1,Female,1,Laboratory Technician,Single,27680,0,Y,22,8,1,5,0,4,1,1,3,4,3,3,4,161.10861111111112,167.04361111111112,169.60777777777778,145.78027777777777,135.22833333333332,174.48055555555555,160.80083333333334,136.80527777777775,150.31305555555556,134.44333333333333,160.81277777777777,160.025,3954.449444444445,Amanda Vazquez
2098,2098,2099,30,No,Travel_Rarely,Sales,9,3,Marketing,1,Female,1,Research Scientist,Married,90710,0,Y,19,8,1,12,2,11,5,7,4,2,3,2,3,203.86444444444444,181.48833333333332,201.96777777777777,183.02416666666667,174.9713888888889,201.03472222222223,182.67194444444445,175.41666666666666,174.88666666666666,146.9336111111111,194.3883333333333,176.665,4296.313055555555,Brenda Paul
2099,2099,2100,42,No,Travel_Frequently,Human Resources,8,2,Medical,1,Male,1,Sales Executive,Married,106480,3,Y,13,8,1,20,1,1,0,0,1,1,3,3,3,200.2086111111111,188.82888888888888,181.1205555555556,179.38416666666666,170.54194444444445,191.60083333333333,198.5113888888889,169.405,189.82638888888889,152.475,181.3461111111111,198.15583333333333,4301.404722222223,Guy Ward
2100,2100,2101,35,No,Non-Travel,Research & Development,1,1,Life Sciences,1,Male,2,Sales Executive,Married,136100,4,Y,22,8,2,16,4,13,4,12,3,4,2,2,4,214.6058333333333,204.88444444444443,206.74166666666667,196.0727777777778,185.4388888888889,195.9055555555556,212.86527777777775,195.40777777777777,196.8636111111111,176.88916666666668,184.8047222222222,199.07722222222225,4470.556944444445,Tyler Scott
2101,2101,2102,27,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,Manufacturing Director,Married,34080,1,Y,24,8,0,9,2,9,6,8,1,1,2,3,4,191.08194444444445,176.77333333333334,193.325,174.31,155.16222222222223,195.92361111111111,173.63027777777776,192.3125,184.63111111111112,156.37055555555554,184.07888888888888,176.99083333333334,4256.590277777778,Joel Higgins
2102,2102,2103,54,No,Travel_Frequently,Research & Development,9,2,Medical,1,Male,2,Sales Representative,Divorced,29830,7,Y,14,8,1,33,2,5,1,4,4,3,1,2,3,133.52916666666667,114.99083333333331,126.91388888888888,113.25416666666666,120.28888888888888,139.2238888888889,132.9011111111111,121.6625,127.46388888888887,109.22333333333331,134.4347222222222,122.86277777777778,3599.7491666666665,Jack Shelton
2103,2103,2104,44,No,Travel_Rarely,Human Resources,4,4,Life Sciences,1,Male,5,Laboratory Technician,Married,76320,1,Y,21,8,0,10,3,10,7,7,1,4,3,3,4,119.07777777777778,126.01861111111111,127.99277777777776,118.0663888888889,106.55583333333333,129.81,124.4625,128.79638888888888,113.20305555555557,109.27277777777778,120.61583333333334,124.30055555555556,3552.1725,Jonathan Pugh
2104,2104,2105,19,Yes,Non-Travel,Sales,2,2,Other,1,Male,3,Healthcare Representative,Single,98240,1,Y,18,8,0,1,2,1,0,0,1,2,4,3,3,177.39444444444445,168.01805555555555,167.0361111111111,170.2486111111111,152.55527777777775,183.02166666666668,175.8538888888889,158.60194444444443,167.9961111111111,151.49194444444444,151.28055555555557,176.27166666666668,4104.770277777779,Greg Noble
2105,2105,2106,29,No,Travel_Rarely,Research & Development,19,4,Life Sciences,1,Male,1,Manufacturing Director,Divorced,99500,1,Y,20,8,0,3,3,3,1,2,1,4,3,3,4,154.42361111111111,145.3411111111111,163.09277777777777,147.41333333333333,141.37194444444444,140.9972222222222,134.70138888888889,149.2938888888889,138.9311111111111,133.95666666666665,156.8925,153.72916666666666,3866.144722222222,Brian Olsen
2106,2106,2107,54,No,Travel_Rarely,Research & Development,9,4,Life Sciences,1,Male,2,Sales Executive,Married,20930,3,Y,19,8,0,36,2,10,0,9,4,4,3,3,3,152.80416666666667,146.16805555555555,155.07972222222222,137.50833333333333,144.9938888888889,145.355,162.59083333333334,147.19194444444443,139.78833333333333,139.9325,153.26,160.62222222222223,3892.294999999999,Michael Mitchell
2107,2107,2108,31,No,Travel_Rarely,Research & Development,21,3,Life Sciences,1,Male,2,Laboratory Technician,Married,99800,1,Y,12,8,0,6,1,6,0,1,3,1,2,3,3,190.17277777777775,181.49472222222224,190.55527777777775,171.77805555555557,161.24666666666667,190.70027777777776,181.6891666666667,180.08944444444444,170.39222222222222,154.16722222222222,160.7236111111111,163.95388888888888,4204.963333333334,Edward Thomas
